Vitals:
Short Term Values:
,avail,swap,si,so,pr,pb,cpu-us,cpu-sy,cpu-id,cpu-wa,cpu-st,cpu-gu,virt,rss-all,rss-anon,rss-file,rss-shm,swdo,cpu-us,cpu-sy,io-of,io-rd,io-wr,thr,heap-comm,heap-used,meta-comm,meta-used,meta-csc,meta-csu,meta-gctr,code,mlc,jthr-num,jthr-nd,jthr-cr,jthr-st,cldg-num,cldg-anon,cls-num,cls-ld,cls-uld,
2019-09-29 11:19:08,"13560668","0","0","0","1","0","7","0","93","0","0","0","8121968","1053604","1025556","28048","0","0","7","0","5","7","0","24","103424","49714","690880","624529","98112","38407","1151488","7872","0","9","1","0","23588","48211","208","50989","2061","0",
2019-09-29 11:19:09,"13560420","0","0","0","1","0","0","0","100","0","0","0","8121968","1053604","1025556","28048","0","0","0","0","5","7","0","24","103424","49714","690880","624529","98112","38407","1151488","7872","0","9","1","0","23588","48211","208","50989","0","0",
2019-09-29 11:19:10,"13560420","0","0","0","1","0","0","0","100","0","0","0","8121968","1053604","1025556","28048","0","0","0","0","5","7","0","24","103424","49714","690880","624529","98112","38407","1151488","7872","0","9","1","0","23588","48211","208","50989","0","0",
2019-09-29 11:19:11,"13560420","0","0","0","1","0","0","0","100","0","0","0","8121968","1053604","1025556","28048","0","0","0","0","5","7","0","24","103424","49714","690880","624529","98112","38407","1151488","7872","0","9","1","0","23588","48211","208","50989","0","0",
2019-09-29 11:19:12,"13560420","0","0","0","1","0","0","0","100","0","0","0","8121968","1053604","1025556","28048","0","0","0","0","5","8","0","24","103424","49714","690880","624530","98112","38407","1151488","7872","0","9","1","0","23588","48211","208","50989","0","0",
2019-09-29 11:19:13,"13560420","0","0","0","1","0","0","0","100","0","0","0","8121968","1053604","1025556","28048","0","0","0","0","5","7","0","24","103424","49714","690880","624530","98112","38407","1151488","7872","0","9","1","0","23588","48211","208","50989","0","0",
2019-09-29 11:19:14,"13560420","0","0","0","1","0","0","0","100","0","0","0","8121968","1053604","1025556","28048","0","0","0","0","5","7","0","24","103424","49714","690880","624530","98112","38407","1151488","7872","0","9","1","0","23588","48211","208","50989","0","0",
2019-09-29 11:19:15,"13560420","0","0","0","1","0","0","0","100","0","0","0","8121968","1053604","1025556","28048","0","0","0","0","5","7","0","24","103424","49714","690880","624530","98112","38407","1151488","7872","0","9","1","0","23588","48211","208","50989","0","0",
2019-09-29 11:19:16,"13560300","0","0","0","1","0","5","0","95","0","0","0","8121968","1053868","1025820","28048","0","0","5","0","5","9","0","24","103424","42152","690880","523656","98112","32345","1151488","7872","0","9","1","0","23588","40211","208","42989","0","8000",
2019-09-29 11:19:17,"13560300","0","0","0","1","0","0","0","100","0","0","0","8121968","1053868","1025820","28048","0","0","0","0","5","7","0","24","103424","42152","690880","523656","98112","32345","1151488","7872","0","9","1","0","23588","40211","208","42989","0","0",
2019-09-29 11:19:18,"13560176","0","0","0","1","0","0","0","100","0","0","0","8121968","1053868","1025820","28048","0","0","0","0","5","7","0","24","103424","42152","690880","523656","98112","32345","1151488","7872","0","9","1","0","23588","40211","208","42989","0","0",
2019-09-29 11:19:19,"13560176","0","0","0","1","0","0","0","100","0","0","0","8121968","1053868","1025820","28048","0","0","0","0","5","7","0","24","103424","42152","690880","523656","98112","32345","1151488","7872","0","9","1","0","23588","40211","208","42989","0","0",
2019-09-29 11:19:20,"13560176","0","0","0","1","0","0","0","100","0","0","0","8121968","1053868","1025820","28048","0","0","0","0","5","7","0","24","103424","42152","690880","523656","98112","32345","1151488","7872","0","9","1","0","23588","40211","208","42989","0","0",
2019-09-29 11:19:21,"13560176","0","0","0","1","0","0","0","100","0","0","0","8121968","1053868","1025820","28048","0","0","0","0","5","7","0","24","103424","42152","690880","523656","98112","32345","1151488","7872","0","9","1","0","23588","40211","208","42989","0","0",
2019-09-29 11:19:22,"13560176","0","0","0","1","0","0","0","100","0","0","0","8121968","1053868","1025820","28048","0","0","0","0","5","7","0","24","103424","42152","690880","523656","98112","32345","1151488","7872","0","9","1","0","23588","40211","208","42989","0","0",
2019-09-29 11:19:23,"13560176","0","0","0","1","0","0","0","100","0","0","0","8121968","1053868","1025820","28048","0","0","0","0","5","7","0","24","103424","42152","690880","523656","98112","32345","1151488","7872","0","9","1","0","23588","40211","208","42989","0","0",
2019-09-29 11:19:24,"13560176","0","0","0","1","0","5","0","95","0","0","0","8121968","1053868","1025820","28048","0","0","4","0","5","9","0","24","103424","34590","690880","422781","98112","26282","1151488","7872","0","9","1","0","23588","32211","208","34989","0","8000",
2019-09-29 11:19:25,"13560176","0","0","0","1","0","0","0","100","0","0","0","8121968","1053868","1025820","28048","0","0","0","0","5","7","0","24","103424","34590","690880","422781","98112","26282","1151488","7872","0","9","1","0","23588","32211","208","34989","0","0",
2019-09-29 11:19:26,"13560052","0","0","0","1","0","0","0","100","0","0","0","8121968","1053868","1025820","28048","0","0","0","0","5","7","0","24","103424","34590","690880","422781","98112","26282","1151488","7872","0","9","1","0","23588","32211","208","34989","0","0",
2019-09-29 11:19:27,"13560052","0","0","0","1","0","0","0","100","0","0","0","8121968","1053868","1025820","28048","0","0","0","0","5","7","0","24","103424","34590","690880","422781","98112","26282","1151488","7872","0","9","1","0","23588","32211","208","34989","0","0",
2019-09-29 11:19:28,"13560052","0","0","0","1","0","0","0","100","0","0","0","8121968","1053868","1025820","28048","0","0","0","0","5","7","0","24","103424","34590","690880","422781","98112","26282","1151488","7872","0","9","1","0","23588","32211","208","34989","0","0",
2019-09-29 11:19:29,"13560052","0","0","0","1","0","0","0","100","0","0","0","8121968","1053868","1025820","28048","0","0","0","0","5","7","0","24","103424","34590","690880","422781","98112","26282","1151488","7872","0","9","1","0","23588","32211","208","34989","0","0",
2019-09-29 11:19:30,"13560064","0","0","0","1","0","0","0","100","0","0","0","8121968","1053868","1025820","28048","0","0","0","0","5","7","0","24","103424","34590","690880","422781","98112","26282","1151488","7872","0","9","1","0","23588","32211","208","34989","0","0",
2019-09-29 11:19:31,"13560064","0","0","0","1","0","0","0","100","0","0","0","8121968","1053868","1025820","28048","0","0","0","0","5","7","0","24","103424","34590","690880","422781","98112","26282","1151488","7872","0","9","1","0","23588","32211","208","34989","0","0",
2019-09-29 11:19:32,"13570976","0","0","0","1","0","4","0","96","0","0","0","8121968","1042612","1014564","28048","0","0","4","0","5","8","0","24","92160","27028","690880","321906","98112","20220","1151488","7872","0","9","1","0","23588","24211","208","26989","0","8000",
2019-09-29 11:19:33,"13570976","0","0","0","1","0","0","0","100","0","0","0","8121968","1042612","1014564","28048","0","0","0","0","5","7","0","24","92160","27028","690880","321906","98112","20220","1151488","7872","0","9","1","0","23588","24211","208","26989","0","0",
2019-09-29 11:19:34,"13570976","0","0","0","1","0","0","0","100","0","0","0","8121968","1042612","1014564","28048","0","0","0","0","5","7","0","24","92160","27028","690880","321906","98112","20220","1151488","7872","0","9","1","0","23588","24211","208","26989","0","0",
2019-09-29 11:19:35,"13570976","0","0","0","1","0","0","0","100","0","0","0","8121968","1042612","1014564","28048","0","0","0","0","5","7","0","24","92160","27028","690880","321906","98112","20220","1151488","7872","0","9","1","0","23588","24211","208","26989","0","0",
2019-09-29 11:19:36,"13570976","0","0","0","1","0","0","0","100","0","0","0","8121968","1042612","1014564","28048","0","0","0","0","5","7","0","24","92160","27028","690880","321906","98112","20220","1151488","7872","0","9","1","0","23588","24211","208","26989","0","0",
2019-09-29 11:19:37,"13570976","0","0","0","1","0","0","0","100","0","0","0","8121968","1042612","1014564","28048","0","0","0","0","5","7","0","24","92160","27028","690880","321906","98112","20220","1151488","7872","0","9","1","0","23588","24211","208","26989","0","0",
2019-09-29 11:19:38,"13570976","0","0","0","1","0","0","0","100","0","0","0","8121968","1042612","1014564","28048","0","0","0","0","5","7","0","24","92160","27028","690880","321906","98112","20220","1151488","7872","0","9","1","0","23588","24211","208","26989","0","0",
2019-09-29 11:19:39,"13570980","0","0","0","1","0","0","0","100","0","0","0","8121968","1042612","1014564","28048","0","0","0","0","5","7","0","24","92160","27028","690880","321906","98112","20220","1151488","7872","0","9","1","0","23588","24211","208","26989","0","0",
2019-09-29 11:19:40,"13597760","0","0","0","2","0","3","0","100","0","0","0","8121968","1015476","987428","28048","0","0","3","0","5","8","0","24","65536","19466","690880","221031","98112","14157","1151488","7872","0","9","1","0","23588","16211","208","18989","0","8000",
2019-09-29 11:19:41,"13597644","0","0","0","1","0","1","0","100","0","0","0","8121968","1015476","987428","28048","0","0","0","0","5","7","0","24","65536","19466","690880","221031","98112","14157","1151488","7872","0","9","1","0","23588","16211","208","18989","0","0",
2019-09-29 11:19:42,"13597644","0","0","0","1","0","0","1","99","0","0","0","8121968","1015476","987428","28048","0","0","0","0","5","7","0","24","65536","19466","690880","221031","98112","14157","1151488","7872","0","9","1","0","23588","16211","208","18989","0","0",
2019-09-29 11:19:43,"13597644","0","0","0","1","0","1","1","99","0","0","0","8121968","1015476","987428","28048","0","0","0","0","5","7","0","24","65536","19466","690880","221031","98112","14157","1151488","7872","0","9","1","0","23588","16211","208","18989","0","0",
2019-09-29 11:19:44,"13597644","0","0","0","2","0","0","1","99","0","0","0","8121968","1015476","987428","28048","0","0","0","0","5","7","0","24","65536","19466","690880","221031","98112","14157","1151488","7872","0","9","1","0","23588","16211","208","18989","0","0",
2019-09-29 11:19:45,"13597644","0","0","0","1","0","1","1","98","0","0","0","8121968","1015476","987428","28048","0","0","0","0","5","7","0","24","65536","19466","690880","221031","98112","14157","1151488","7872","0","9","1","0","23588","16211","208","18989","0","0",
2019-09-29 11:19:46,"13597644","0","0","0","1","0","1","1","99","0","0","0","8121968","1015476","987428","28048","0","0","0","0","5","7","0","24","65536","19466","690880","221031","98112","14157","1151488","7872","0","9","1","0","23588","16211","208","18989","0","0",
2019-09-29 11:19:47,"13597644","0","0","0","1","0","0","0","99","0","0","0","8121968","1015476","987428","28048","0","0","0","0","5","7","0","24","65536","19466","690880","221031","98112","14157","1151488","7872","0","9","1","0","23588","16211","208","18989","0","0",
2019-09-29 11:19:48,"14319408","0","0","0","2","0","2","1","113","0","0","0","7548528","293580","265532","28048","0","0","1","1","5","7","0","24","17408","3830","18880","19281","2112","2032","1151488","7872","0","9","1","0","23588","211","208","2989","0","16000",
2019-09-29 11:19:50,"14324144","0","0","0","1","0","0","0","50","0","0","0","7548528","290388","262340","28048","0","0","0","0","5","7","0","24","14336","3932","18880","19281","2112","2032","1042688","7872","0","9","1","0","23588","211","208","2989","0","0",
2019-09-29 11:19:51,"14324144","0","0","0","1","0","0","0","100","0","0","0","7548528","290388","262340","28048","0","0","0","0","5","7","0","24","14336","3932","18880","19281","2112","2032","1042688","7872","0","9","1","0","23588","211","208","2989","0","0",
2019-09-29 11:19:52,"14324144","0","0","0","1","0","0","0","100","0","0","0","7548528","290388","262340","28048","0","0","0","0","5","7","0","24","14336","3932","18880","19281","2112","2032","1042688","7872","0","9","1","0","23588","211","208","2989","0","0",
2019-09-29 11:19:53,"14324144","0","0","0","1","0","0","0","100","0","0","0","7548528","290388","262340","28048","0","0","0","0","5","7","0","24","14336","3932","18880","19281","2112","2032","1042688","7872","0","9","1","0","23588","211","208","2989","0","0",

Mid Term Values:
(no records)

Long Term Values:
(no records)

