Vitals:
Short Term Values:
,avail,swap,si,so,pr,pb,cpu-us,cpu-sy,cpu-id,cpu-wa,cpu-st,cpu-gu,virt,rss-all,rss-anon,rss-file,rss-shm,swdo,cpu-us,cpu-sy,io-of,io-rd,io-wr,thr,heap-comm,heap-used,meta-comm,meta-used,meta-csc,meta-csu,meta-gctr,code,mlc,jthr-num,jthr-nd,jthr-cr,jthr-st,cldg-num,cldg-anon,cls-num,cls-ld,cls-uld,
2019-09-29 11:21:36,"14040212","0","0","0","1","0","0","0","100","0","0","0","8024692","578832","550936","27896","0","0","0","0","5","7","0","24","40960","11646","322848","113532","82096","8096","964784","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:21:37,"14040212","0","0","0","1","0","0","0","100","0","0","0","8024692","578832","550936","27896","0","0","0","0","5","7","0","24","40960","11646","322848","113532","82096","8096","964784","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:21:38,"14040212","0","0","0","1","0","0","0","100","0","0","0","8024692","578832","550936","27896","0","0","0","0","5","7","0","24","40960","11646","322848","113532","82096","8096","964784","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:21:39,"14040212","0","0","0","2","0","1","0","99","0","0","0","8024692","578832","550936","27896","0","0","1","0","5","7","0","24","40960","14724","322848","120053","82096","8487","964784","7872","0","9","1","0","23588","8726","208","11504","515","0",
2019-09-29 11:21:40,"14040212","0","0","0","2","0","13","0","87","0","0","0","8024692","578832","550936","27896","0","0","13","0","5","7","0","24","40960","25517","322848","234721","82096","15665","964784","7872","0","9","1","0","23588","18198","208","20976","9472","0",
2019-09-29 11:21:41,"13939772","0","0","0","2","0","15","1","84","0","0","0","8024692","680172","652276","27896","0","0","15","1","5","9","0","24","53248","33086","411248","329513","82096","21762","964784","7872","0","9","1","0","23588","26244","208","29022","8046","0",
2019-09-29 11:21:42,"13828548","0","0","0","2","0","14","1","85","0","0","0","8024692","791060","763164","27896","0","0","14","1","5","7","0","24","65536","46695","509536","426001","82096","27968","964784","7872","0","9","1","0","23588","34434","208","37212","8190","0",
2019-09-29 11:21:43,"13690260","0","0","0","2","0","13","1","86","0","0","0","8057460","931812","903916","27896","0","0","13","1","5","8","0","24","96256","58603","613568","523277","87056","34225","964784","7872","0","9","1","0","23588","42691","208","45469","8257","0",
2019-09-29 11:21:44,"13591556","0","0","0","1","0","13","0","88","0","0","0","8122996","1031740","1003844","27896","0","0","12","0","5","7","0","24","96256","49715","690864","588314","98096","38409","1151440","7872","0","9","1","0","23588","48211","208","50989","5520","0",
2019-09-29 11:21:45,"13591432","0","0","0","1","0","0","0","100","0","0","0","8122996","1031740","1003844","27896","0","0","0","0","5","7","0","24","96256","49715","690864","588314","98096","38409","1151440","7872","0","9","1","0","23588","48211","208","50989","0","0",
2019-09-29 11:21:46,"13591432","0","0","0","1","0","0","0","100","0","0","0","8122996","1031740","1003844","27896","0","0","0","0","5","7","0","24","96256","49715","690864","588314","98096","38409","1151440","7872","0","9","1","0","23588","48211","208","50989","0","0",
2019-09-29 11:21:47,"13591432","0","0","0","1","0","0","0","100","0","0","0","8122996","1031740","1003844","27896","0","0","0","0","5","7","0","24","96256","49715","690864","588314","98096","38409","1151440","7872","0","9","1","0","23588","48211","208","50989","0","0",
2019-09-29 11:21:48,"13591432","0","0","0","1","0","0","0","100","0","0","0","8122996","1031740","1003844","27896","0","0","0","0","5","8","0","24","96256","49715","690864","588314","98096","38409","1151440","7872","0","9","1","0","23588","48211","208","50989","0","0",
2019-09-29 11:21:49,"13591432","0","0","0","1","0","0","0","100","0","0","0","8122996","1031740","1003844","27896","0","0","0","0","5","7","0","24","96256","49715","690864","588314","98096","38409","1151440","7872","0","9","1","0","23588","48211","208","50989","0","0",
2019-09-29 11:21:50,"13591444","0","0","0","1","0","0","0","100","0","0","0","8122996","1031740","1003844","27896","0","0","0","0","5","7","0","24","96256","49715","690864","588314","98096","38409","1151440","7872","0","9","1","0","23588","48211","208","50989","0","0",
2019-09-29 11:21:51,"13591444","0","0","0","1","0","0","0","100","0","0","0","8122996","1031740","1003844","27896","0","0","0","0","5","7","0","24","96256","49715","690864","588314","98096","38409","1151440","7872","0","9","1","0","23588","48211","208","50989","0","0",
2019-09-29 11:21:52,"13591200","0","0","0","2","0","5","0","99","0","0","0","8122996","1032120","1004224","27896","0","0","5","0","5","9","0","24","96256","41641","690848","493359","98096","32346","1151440","7872","0","9","1","0","23588","40211","208","42989","0","8000",
2019-09-29 11:21:53,"13591200","0","0","0","1","0","1","0","100","0","0","0","8122996","1032120","1004224","27896","0","0","0","0","5","7","0","24","96256","42153","690848","493359","98096","32346","1151440","7872","0","9","1","0","23588","40211","208","42989","0","0",
2019-09-29 11:21:54,"13591200","0","0","0","1","0","0","0","100","0","0","0","8122996","1032120","1004224","27896","0","0","0","0","5","7","0","24","96256","42153","690848","493359","98096","32346","1151440","7872","0","9","1","0","23588","40211","208","42989","0","0",
2019-09-29 11:21:55,"13591200","0","0","0","1","0","0","0","100","0","0","0","8122996","1032120","1004224","27896","0","0","0","0","5","7","0","24","96256","42153","690848","493359","98096","32346","1151440","7872","0","9","1","0","23588","40211","208","42989","0","0",
2019-09-29 11:21:56,"13591200","0","0","0","1","0","0","0","100","0","0","0","8122996","1032120","1004224","27896","0","0","0","0","5","7","0","24","96256","42153","690848","493359","98096","32346","1151440","7872","0","9","1","0","23588","40211","208","42989","0","0",
2019-09-29 11:21:57,"13591980","0","0","0","1","0","0","0","100","0","0","0","8122996","1032120","1004224","27896","0","0","0","0","5","7","0","24","96256","42153","690848","493359","98096","32346","1151440","7872","0","9","1","0","23588","40211","208","42989","0","0",
2019-09-29 11:21:58,"13592068","0","0","0","1","0","0","0","100","0","0","0","8122996","1032120","1004224","27896","0","0","0","0","5","7","0","24","96256","42153","690848","493359","98096","32346","1151440","7872","0","9","1","0","23588","40211","208","42989","0","0",
2019-09-29 11:21:59,"13592068","0","0","0","1","0","0","0","100","0","0","0","8122996","1032120","1004224","27896","0","0","0","0","5","7","0","24","96256","42153","690848","493359","98096","32346","1151440","7872","0","9","1","0","23588","40211","208","42989","0","0",
2019-09-29 11:22:00,"13638096","0","0","0","2","0","4","0","114","0","0","0","8122996","985176","957280","27896","0","0","4","0","5","9","0","24","96256","34591","643904","398403","98096","26284","1151440","7872","0","9","1","0","23588","32211","208","34989","0","8000",
2019-09-29 11:22:01,"13638096","0","0","0","2","0","1","0","100","0","0","0","8122996","985176","957280","27896","0","0","0","0","5","7","0","24","96256","34591","643904","398403","98096","26284","1151440","7872","0","9","1","0","23588","32211","208","34989","0","0",
2019-09-29 11:22:02,"13638156","0","0","0","1","0","0","0","100","0","0","0","8122996","985176","957280","27896","0","0","0","0","5","7","0","24","96256","34591","643904","398403","98096","26284","1151440","7872","0","9","1","0","23588","32211","208","34989","0","0",
2019-09-29 11:22:03,"13638156","0","0","0","1","0","0","0","100","0","0","0","8122996","985176","957280","27896","0","0","0","0","5","7","0","24","96256","34591","643904","398403","98096","26284","1151440","7872","0","9","1","0","23588","32211","208","34989","0","0",
2019-09-29 11:22:04,"13638156","0","0","0","1","0","0","0","100","0","0","0","8122996","985176","957280","27896","0","0","0","0","5","7","0","24","96256","34591","643904","398403","98096","26284","1151440","7872","0","9","1","0","23588","32211","208","34989","0","0",
2019-09-29 11:22:05,"13638156","0","0","0","1","0","0","0","100","0","0","0","8122996","985176","957280","27896","0","0","0","0","5","7","0","24","96256","34591","643904","398403","98096","26284","1151440","7872","0","9","1","0","23588","32211","208","34989","0","0",
2019-09-29 11:22:06,"13637928","0","0","0","1","0","0","0","100","0","0","0","8122996","985176","957280","27896","0","0","0","0","5","7","0","24","96256","34591","643904","398403","98096","26284","1151440","7872","0","9","1","0","23588","32211","208","34989","0","0",
2019-09-29 11:22:07,"13637928","0","0","0","1","0","0","0","100","0","0","0","8122996","985176","957280","27896","0","0","0","0","5","7","0","24","96256","34591","643904","398403","98096","26284","1151440","7872","0","9","1","0","23588","32211","208","34989","0","0",
2019-09-29 11:22:08,"13710468","0","0","0","3","0","4","0","113","0","0","0","8122996","910592","882696","27896","0","0","4","0","5","8","0","24","92160","27029","573504","303447","98096","20221","1151440","7872","0","9","1","0","23588","24211","208","26989","0","8000",
2019-09-29 11:22:09,"13710468","0","0","0","1","0","1","0","100","0","0","0","8122996","910592","882696","27896","0","0","0","0","5","8","0","24","92160","27029","573504","303447","98096","20221","1151440","7872","0","9","1","0","23588","24211","208","26989","0","0",
2019-09-29 11:22:10,"13710452","0","0","0","1","0","0","0","100","0","0","0","8122996","910592","882696","27896","0","0","0","0","5","7","0","24","92160","27029","573504","303447","98096","20221","1151440","7872","0","9","1","0","23588","24211","208","26989","0","0",
2019-09-29 11:22:11,"13710452","0","0","0","1","0","0","0","100","0","0","0","8122996","910592","882696","27896","0","0","0","0","5","7","0","24","92160","27029","573504","303447","98096","20221","1151440","7872","0","9","1","0","23588","24211","208","26989","0","0",
2019-09-29 11:22:12,"13710456","0","0","0","1","0","0","0","100","0","0","0","8122996","910592","882696","27896","0","0","0","0","5","7","0","24","92160","27029","573504","303447","98096","20221","1151440","7872","0","9","1","0","23588","24211","208","26989","0","0",
2019-09-29 11:22:13,"13710456","0","0","0","1","0","0","0","100","0","0","0","8122996","910592","882696","27896","0","0","0","0","5","7","0","24","92160","27029","573504","303447","98096","20221","1151440","7872","0","9","1","0","23588","24211","208","26989","0","0",
2019-09-29 11:22:14,"13710456","0","0","0","1","0","1","0","100","0","0","0","8122996","910592","882696","27896","0","0","0","0","5","7","0","24","92160","27029","573504","303447","98096","20221","1151440","7872","0","9","1","0","23588","24211","208","26989","0","0",
2019-09-29 11:22:15,"13710456","0","0","0","1","0","0","0","100","0","0","0","8122996","910592","882696","27896","0","0","0","0","5","7","0","24","92160","27029","573504","303447","98096","20221","1151440","7872","0","9","1","0","23588","24211","208","26989","0","0",
2019-09-29 11:22:16,"13804056","0","0","0","2","0","2","0","107","0","0","0","8122996","816180","788284","27896","0","0","2","0","5","7","0","24","68608","18955","503104","208491","98096","14159","1151440","7872","0","9","1","0","23588","16211","208","18989","0","8000",
2019-09-29 11:22:18,"13807264","0","0","0","1","0","1","0","49","0","0","0","8122996","813044","785148","27896","0","0","0","0","5","7","0","24","65536","19467","503104","208491","98096","14159","1151440","7872","0","9","1","0","23588","16211","208","18989","0","0",
2019-09-29 11:22:19,"13807264","0","0","0","1","0","0","0","100","0","0","0","8122996","813044","785148","27896","0","0","0","0","5","7","0","24","65536","19467","503104","208491","98096","14159","1151440","7872","0","9","1","0","23588","16211","208","18989","0","0",
2019-09-29 11:22:20,"13807264","0","0","0","1","0","0","0","100","0","0","0","8122996","813044","785148","27896","0","0","0","0","5","7","0","24","65536","19467","503104","208491","98096","14159","1151440","7872","0","9","1","0","23588","16211","208","18989","0","0",
2019-09-29 11:22:21,"13807264","0","0","0","1","0","0","0","100","0","0","0","8122996","813044","785148","27896","0","0","0","0","5","7","0","24","65536","19467","503104","208491","98096","14159","1151440","7872","0","9","1","0","23588","16211","208","18989","0","0",
2019-09-29 11:22:22,"13807264","0","0","0","1","0","0","0","100","0","0","0","8122996","813044","785148","27896","0","0","0","0","5","7","0","24","65536","19467","503104","208491","98096","14159","1151440","7872","0","9","1","0","23588","16211","208","18989","0","0",
2019-09-29 11:22:23,"13807264","0","0","0","1","0","0","0","100","0","0","0","8122996","813044","785148","27896","0","0","0","0","5","7","0","24","65536","19467","503104","208491","98096","14159","1151440","7872","0","9","1","0","23588","16211","208","18989","0","0",
2019-09-29 11:22:24,"13807264","0","0","0","1","0","0","0","100","0","0","0","8122996","813044","785148","27896","0","0","0","0","5","7","0","24","65536","19467","503104","208491","98096","14159","1151440","7872","0","9","1","0","23588","16211","208","18989","0","0",
2019-09-29 11:22:25,"13807264","0","0","0","1","0","0","0","100","0","0","0","8122996","813044","785148","27896","0","0","0","0","5","7","0","24","65536","19467","503104","208491","98096","14159","1151440","7872","0","9","1","0","23588","16211","208","18989","0","0",
2019-09-29 11:22:26,"14348100","0","0","0","1","0","2","2","96","0","0","0","7549556","275704","247808","27896","0","0","2","2","5","7","0","24","14336","3932","18864","19285","2096","2034","1042592","7872","0","9","1","0","23588","211","208","2989","0","16000",
2019-09-29 11:22:27,"14348140","0","0","0","1","0","0","0","100","0","0","0","7549556","275704","247808","27896","0","0","0","0","5","7","0","24","14336","3932","18864","19285","2096","2034","1042592","7872","0","9","1","0","23588","211","208","2989","0","0",
2019-09-29 11:22:28,"14348140","0","0","0","1","0","0","0","100","0","0","0","7549556","275704","247808","27896","0","0","0","0","5","7","0","24","14336","3932","18864","19285","2096","2034","1042592","7872","0","9","1","0","23588","211","208","2989","0","0",
2019-09-29 11:22:29,"14348140","0","0","0","1","0","0","0","100","0","0","0","7549556","275704","247808","27896","0","0","0","0","5","7","0","24","14336","3932","18864","19285","2096","2034","1042592","7872","0","9","1","0","23588","211","208","2989","0","0",

Mid Term Values:
(no records)

Long Term Values:
(no records)

