Vitals:
Short Term Values:
,avail,swap,si,so,pr,pb,cpu-us,cpu-sy,cpu-id,cpu-wa,cpu-st,cpu-gu,virt,rss-all,rss-anon,rss-file,rss-shm,swdo,cpu-us,cpu-sy,io-of,io-rd,io-wr,thr,heap-comm,heap-used,meta-comm,meta-used,meta-csc,meta-csu,meta-gctr,code,mlc,jthr-num,jthr-nd,jthr-cr,jthr-st,cldg-num,cldg-anon,cls-num,cls-ld,cls-uld,
2019-09-29 11:16:28,"13758316","0","0","0","4","0","14","0","87","0","0","0","8023068","854328","825928","28400","0","0","13","0","5","7","0","24","40960","22825","579196","253874","82048","16106","965328","7872","0","9","1","0","23588","18931","208","21708","9429","0",
2019-09-29 11:16:29,"13746668","0","0","0","2","0","16","0","85","0","0","0","8023068","867076","838676","28400","0","0","15","0","5","9","0","24","53248","41223","579196","367183","82048","22938","965328","7872","0","9","1","0","23588","27945","208","30723","9015","0",
2019-09-29 11:16:30,"13728812","0","0","0","2","0","16","0","84","0","0","0","8023068","885180","856780","28400","0","0","16","0","5","7","0","24","101376","45094","579196","477475","82048","29587","965328","7872","0","9","1","0","23588","36719","208","39497","8774","0",
2019-09-29 11:16:31,"13609524","0","0","0","2","0","13","0","88","0","0","0","8088604","1004408","976008","28400","0","0","12","0","5","8","0","24","101376","69917","655100","589541","92928","36343","965328","7872","0","9","1","0","23588","45635","208","48413","8916","0",
2019-09-29 11:16:32,"13563260","0","0","0","1","0","8","0","92","0","0","0","8119324","1051096","1022696","28400","0","0","8","0","5","7","0","24","101376","49716","691196","621935","98048","38296","1151996","7872","0","9","1","0","23588","48211","208","50989","2576","0",
2019-09-29 11:16:33,"13563260","0","0","0","1","0","0","0","100","0","0","0","8119324","1051096","1022696","28400","0","0","0","0","5","7","0","24","101376","49716","691196","621935","98048","38296","1151996","7872","0","9","1","0","23588","48211","208","50989","0","0",
2019-09-29 11:16:34,"13563284","0","0","0","1","0","0","0","100","0","0","0","8119324","1051096","1022696","28400","0","0","0","0","5","7","0","24","101376","49716","691196","621935","98048","38296","1151996","7872","0","9","1","0","23588","48211","208","50989","0","0",
2019-09-29 11:16:35,"13563288","0","0","0","1","0","0","0","100","0","0","0","8119324","1051096","1022696","28400","0","0","0","0","5","7","0","24","101376","49716","691196","621935","98048","38296","1151996","7872","0","9","1","0","23588","48211","208","50989","0","0",
2019-09-29 11:16:36,"13563288","0","0","0","1","0","0","0","100","0","0","0","8119324","1051096","1022696","28400","0","0","0","0","5","8","0","24","101376","49716","691196","621935","98048","38296","1151996","7872","0","9","1","0","23588","48211","208","50989","0","0",
2019-09-29 11:16:37,"13563288","0","0","0","1","0","0","0","100","0","0","0","8119324","1051096","1022696","28400","0","0","0","0","5","7","0","24","101376","49716","691196","621935","98048","38296","1151996","7872","0","9","1","0","23588","48211","208","50989","0","0",
2019-09-29 11:16:38,"13563288","0","0","0","1","0","0","0","100","0","0","0","8119324","1051096","1022696","28400","0","0","0","0","5","7","0","24","101376","49716","691196","621935","98048","38296","1151996","7872","0","9","1","0","23588","48211","208","50989","0","0",
2019-09-29 11:16:39,"13563288","0","0","0","1","0","0","0","100","0","0","0","8119324","1051096","1022696","28400","0","0","0","0","5","7","0","24","101376","49716","691196","621935","98048","38296","1151996","7872","0","9","1","0","23588","48211","208","50989","0","0",
2019-09-29 11:16:40,"13562916","0","0","0","1","0","5","0","95","0","0","0","8119324","1051360","1022960","28400","0","0","5","0","5","9","0","24","101376","42154","691196","521374","98048","32233","1151996","7872","0","9","1","0","23588","40211","208","42989","0","8000",
2019-09-29 11:16:41,"13562916","0","0","0","1","0","0","0","100","0","0","0","8119324","1051360","1022960","28400","0","0","0","0","5","7","0","24","101376","42154","691196","521374","98048","32233","1151996","7872","0","9","1","0","23588","40211","208","42989","0","0",
2019-09-29 11:16:42,"13562916","0","0","0","1","0","0","0","100","0","0","0","8119324","1051360","1022960","28400","0","0","0","0","5","7","0","24","101376","42154","691196","521374","98048","32233","1151996","7872","0","9","1","0","23588","40211","208","42989","0","0",
2019-09-29 11:16:43,"13562916","0","0","0","1","0","0","0","100","0","0","0","8119324","1051360","1022960","28400","0","0","0","0","5","7","0","24","101376","42154","691196","521374","98048","32233","1151996","7872","0","9","1","0","23588","40211","208","42989","0","0",
2019-09-29 11:16:44,"13562916","0","0","0","1","0","0","0","100","0","0","0","8119324","1051360","1022960","28400","0","0","0","0","5","7","0","24","101376","42154","691196","521374","98048","32233","1151996","7872","0","9","1","0","23588","40211","208","42989","0","0",
2019-09-29 11:16:46,"13562916","0","0","0","1","0","0","0","50","0","0","0","8119324","1051360","1022960","28400","0","0","0","0","5","7","0","24","101376","42154","691196","521374","98048","32233","1151996","7872","0","9","1","0","23588","40211","208","42989","0","0",
2019-09-29 11:16:47,"13562916","0","0","0","1","0","0","0","100","0","0","0","8119324","1051360","1022960","28400","0","0","0","0","5","7","0","24","101376","42154","691196","521374","98048","32233","1151996","7872","0","9","1","0","23588","40211","208","42989","0","0",
2019-09-29 11:16:48,"13562928","0","0","0","1","0","0","0","100","0","0","0","8119324","1051360","1022960","28400","0","0","0","0","5","7","0","24","101376","42154","691196","521374","98048","32233","1151996","7872","0","9","1","0","23588","40211","208","42989","0","0",
2019-09-29 11:16:49,"13562928","0","0","0","1","0","5","0","95","0","0","0","8119324","1051360","1022960","28400","0","0","4","0","5","9","0","24","101376","34591","691196","420812","98048","26171","1151996","7872","0","9","1","0","23588","32211","208","34989","0","8000",
2019-09-29 11:16:50,"13562928","0","0","0","1","0","0","0","100","0","0","0","8119324","1051360","1022960","28400","0","0","0","0","5","7","0","24","101376","34591","691196","420812","98048","26171","1151996","7872","0","9","1","0","23588","32211","208","34989","0","0",
2019-09-29 11:16:51,"13562928","0","0","0","1","0","0","0","100","0","0","0","8119324","1051360","1022960","28400","0","0","0","0","5","7","0","24","101376","34591","691196","420812","98048","26171","1151996","7872","0","9","1","0","23588","32211","208","34989","0","0",
2019-09-29 11:16:52,"13562928","0","0","0","1","0","0","0","100","0","0","0","8119324","1051360","1022960","28400","0","0","0","0","5","7","0","24","101376","34591","691196","420812","98048","26171","1151996","7872","0","9","1","0","23588","32211","208","34989","0","0",
2019-09-29 11:16:53,"13562928","0","0","0","1","0","0","0","100","0","0","0","8119324","1051360","1022960","28400","0","0","0","0","5","7","0","24","101376","34591","691196","420812","98048","26171","1151996","7872","0","9","1","0","23588","32211","208","34989","0","0",
2019-09-29 11:16:54,"13562928","0","0","0","1","0","0","0","100","0","0","0","8119324","1051360","1022960","28400","0","0","0","0","5","7","0","24","101376","34591","691196","420812","98048","26171","1151996","7872","0","9","1","0","23588","32211","208","34989","0","0",
2019-09-29 11:16:55,"13562928","0","0","0","1","0","0","0","100","0","0","0","8119324","1051360","1022960","28400","0","0","0","0","5","7","0","24","101376","34591","691196","420812","98048","26171","1151996","7872","0","9","1","0","23588","32211","208","34989","0","0",
2019-09-29 11:16:56,"13562928","0","0","0","1","0","0","0","100","0","0","0","8119324","1051360","1022960","28400","0","0","0","0","5","7","0","24","101376","34591","691196","420812","98048","26171","1151996","7872","0","9","1","0","23588","32211","208","34989","0","0",
2019-09-29 11:16:57,"13571856","0","0","0","2","0","4","0","96","0","0","0","8119324","1042192","1013792","28400","0","0","4","0","5","9","0","24","92160","27029","691196","320249","98048","20108","1151996","7872","0","9","1","0","23588","24211","208","26989","0","8000",
2019-09-29 11:16:58,"13571704","0","0","0","1","0","0","0","100","0","0","0","8119324","1042192","1013792","28400","0","0","0","0","5","7","0","24","92160","27029","691196","320249","98048","20108","1151996","7872","0","9","1","0","23588","24211","208","26989","0","0",
2019-09-29 11:16:59,"13571704","0","0","0","1","0","0","0","100","0","0","0","8119324","1042192","1013792","28400","0","0","0","0","5","7","0","24","92160","27029","691196","320249","98048","20108","1151996","7872","0","9","1","0","23588","24211","208","26989","0","0",
2019-09-29 11:17:00,"13571704","0","0","0","1","0","0","0","100","0","0","0","8119324","1042192","1013792","28400","0","0","0","0","5","7","0","24","92160","27029","691196","320249","98048","20108","1151996","7872","0","9","1","0","23588","24211","208","26989","0","0",
2019-09-29 11:17:01,"13571704","0","0","0","1","0","0","0","100","0","0","0","8119324","1042192","1013792","28400","0","0","0","0","5","7","0","24","92160","27029","691196","320249","98048","20108","1151996","7872","0","9","1","0","23588","24211","208","26989","0","0",
2019-09-29 11:17:02,"13569552","0","0","0","1","0","0","1","100","0","0","0","8119324","1042192","1013792","28400","0","0","0","0","5","7","0","24","92160","27029","691196","320249","98048","20108","1151996","7872","0","9","1","0","23588","24211","208","26989","0","0",
2019-09-29 11:17:03,"13569676","0","0","0","1","0","0","0","100","0","0","0","8119324","1042192","1013792","28400","0","0","0","0","5","7","0","24","92160","27029","691196","320249","98048","20108","1151996","7872","0","9","1","0","23588","24211","208","26989","0","0",
2019-09-29 11:17:04,"13569676","0","0","0","1","0","0","0","100","0","0","0","8119324","1042192","1013792","28400","0","0","0","0","5","7","0","24","92160","27029","691196","320249","98048","20108","1151996","7872","0","9","1","0","23588","24211","208","26989","0","0",
2019-09-29 11:17:05,"13596456","0","0","0","2","0","3","0","105","0","0","0","8119324","1015088","986688","28400","0","0","2","0","5","7","0","24","65536","19467","691196","219687","98048","14046","1151996","7872","0","9","1","0","23588","16211","208","18989","0","8000",
2019-09-29 11:17:06,"13596708","0","0","0","1","0","0","0","100","0","0","0","8119324","1015088","986688","28400","0","0","0","0","5","7","0","24","65536","19467","691196","219687","98048","14046","1151996","7872","0","9","1","0","23588","16211","208","18989","0","0",
2019-09-29 11:17:07,"13596708","0","0","0","1","0","0","0","100","0","0","0","8119324","1015088","986688","28400","0","0","0","0","5","7","0","24","65536","19467","691196","219687","98048","14046","1151996","7872","0","9","1","0","23588","16211","208","18989","0","0",
2019-09-29 11:17:08,"13596716","0","0","0","1","0","0","0","100","0","0","0","8119324","1015088","986688","28400","0","0","0","0","5","7","0","24","65536","19467","691196","219687","98048","14046","1151996","7872","0","9","1","0","23588","16211","208","18989","0","0",
2019-09-29 11:17:09,"13596716","0","0","0","3","0","0","0","100","0","0","0","8119324","1015088","986688","28400","0","0","0","0","5","7","0","24","65536","19467","691196","219687","98048","14046","1151996","7872","0","9","1","0","23588","16211","208","18989","0","0",
2019-09-29 11:17:10,"13596716","0","0","0","1","0","0","0","100","0","0","0","8119324","1015088","986688","28400","0","0","0","0","5","7","0","24","65536","19467","691196","219687","98048","14046","1151996","7872","0","9","1","0","23588","16211","208","18989","0","0",
2019-09-29 11:17:11,"13596716","0","0","0","1","0","0","0","100","0","0","0","8119324","1015088","986688","28400","0","0","0","0","5","7","0","24","65536","19467","691196","219687","98048","14046","1151996","7872","0","9","1","0","23588","16211","208","18989","0","0",
2019-09-29 11:17:12,"13596968","0","0","0","1","0","0","0","100","0","0","0","8119324","1015088","986688","28400","0","0","0","0","5","7","0","24","65536","19467","691196","219687","98048","14046","1151996","7872","0","9","1","0","23588","16211","208","18989","0","0",
2019-09-29 11:17:13,"14216944","0","0","0","4","0","2","0","109","0","0","0","7547932","393792","365392","28400","0","0","2","0","5","7","0","24","17408","3831","119808","18562","98048","1921","1151996","7872","0","9","1","0","23588","211","208","2989","0","16000",
2019-09-29 11:17:14,"14222216","0","0","0","1","0","1","0","99","0","0","0","7547932","390600","362200","28400","0","0","0","0","5","7","0","24","14336","3933","119808","18562","98048","1921","1076736","7872","0","9","1","0","23588","211","208","2989","0","0",
2019-09-29 11:17:15,"14222216","0","0","0","1","0","0","0","100","0","0","0","7547932","390600","362200","28400","0","0","0","0","5","7","0","24","14336","3933","119808","18562","98048","1921","1076736","7872","0","9","1","0","23588","211","208","2989","0","0",
2019-09-29 11:17:16,"14222216","0","0","0","1","0","0","0","100","0","0","0","7547932","390600","362200","28400","0","0","0","0","5","7","0","24","14336","3933","119808","18562","98048","1921","1076736","7872","0","9","1","0","23588","211","208","2989","0","0",
2019-09-29 11:17:17,"14222216","0","0","0","1","0","0","0","100","0","0","0","7547932","390600","362200","28400","0","0","0","0","5","7","0","24","14336","3933","119808","18562","98048","1921","1076736","7872","0","9","1","0","23588","211","208","2989","0","0",

Mid Term Values:
(no records)

Long Term Values:
(no records)

